Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,When was the date of your most recent flight?,Where was your originating airport?,Where was your destination airport?,"Overall, were you satisfied with the pre flight experience at your originating airport?","Overall, were you satisfied with the pre flight experience at your destination airport?",Did your flight leave on time?,Did you find the seats comfortable?,Are you currently one of our rewards members?,Please enter your rewards number,Were the seats comfortable?,What type of travel were you doing?,What gender do you identify as?,What is your age?
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3F4GLkwau9Se2HP,,,,,33.790802,-118.3247986,test,,9/29/20,Dallas,Saint Louis,Unsatisfied,Satisfied,Definitely not,Might or might not,No,44753,Neither comfortable nor uncomfortable,Personal,Female,32
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_dgmqb4VyVlvLbzT,,,,,33.790802,-118.3247986,test,,10/1/20,New York,Chicago,Satisfied,Unsatisfied,Might or might not,Probably not,Yes,51119,Extremely comfortable,Personal,Prefer not to say,45
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eWCuHoQUj2l8LM9,,,,,33.790802,-118.3247986,test,,6/30/20,New York,Chicago,Satisfied,Satisfied,Might or might not,Definitely not,No,29208,Moderately uncomfortable,Personal,Prefer not to say,18
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_42ArjBHNinSRbZH,,,,,33.790802,-118.3247986,test,,7/2/20,New York,Orlando,Unsatisfied,Unsatisfied,Definitely yes,Might or might not,Yes,88833,Extremely uncomfortable,Personal,Male,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0uEdgoruA6WRMB7,,,,,33.790802,-118.3247986,test,,8/29/20,Saint Louis,Seattle,Unsatisfied,Unsatisfied,Probably not,Definitely yes,No,18959,Slightly uncomfortable,Personal,Male,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3JCUfIutGzJE4Ml,,,,,33.790802,-118.3247986,test,,7/12/20,New York,New York,Unsatisfied,Satisfied,Definitely yes,Probably not,Yes,44072,Extremely comfortable,Personal,Female,27
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9TOXNSrwJI96XVr,,,,,33.790802,-118.3247986,test,,4/30/20,New York,Dallas,Unsatisfied,Unsatisfied,Definitely not,Might or might not,Yes,56883,Neither comfortable nor uncomfortable,Business,Non-binary / third gender,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3QzC4g4q4XIuPA1,,,,,33.790802,-118.3247986,test,,4/23/20,Seattle,Los Angeles,Satisfied,Satisfied,Probably yes,Probably yes,Yes,87650,Moderately comfortable,Personal,Female,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bdVTFogwjScQ5rT,,,,,33.790802,-118.3247986,test,,8/21/20,Seattle,Orlando,Unsatisfied,Satisfied,Probably yes,Probably yes,No,58340,Moderately comfortable,Personal,Male,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3jBXsF79FkDPUgt,,,,,33.790802,-118.3247986,test,,6/4/20,New York,Los Angeles,Unsatisfied,Unsatisfied,Definitely yes,Might or might not,Yes,29228,Moderately comfortable,Business,Male,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bPJjqpo8yVuDXNz,,,,,33.790802,-118.3247986,test,,7/12/20,New York,Orlando,Satisfied,Satisfied,Probably not,Probably not,No,11370,Extremely comfortable,Business,Female,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6ng5rTcgjCLl1jf,,,,,33.790802,-118.3247986,test,,9/9/20,Denver,Seattle,Satisfied,Unsatisfied,Probably yes,Might or might not,Yes,77076,Extremely comfortable,Personal,Female,51
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6un8wOYyPfp3CgB,,,,,33.790802,-118.3247986,test,,10/6/20,Seattle,Denver,Unsatisfied,Unsatisfied,Probably yes,Definitely yes,No,60344,Slightly uncomfortable,Business,Prefer not to say,50
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_b29kw9GPWxeA6Ox,,,,,33.790802,-118.3247986,test,,11/30/20,Orlando,New York,Unsatisfied,Satisfied,Probably yes,Probably not,Yes,63398,Extremely uncomfortable,Personal,Prefer not to say,24
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,1,TRUE,12/21/20 15:47,R_3C0daGAtLFSur41,,,,,33.790802,-118.3247986,test,,7/3/20,Dallas,Orlando,Satisfied,Satisfied,Might or might not,Definitely yes,No,67429,Extremely comfortable,Business,Male,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0iXoh1ea11ygXyd,,,,,33.790802,-118.3247986,test,,5/12/20,Orlando,Orlando,Unsatisfied,Unsatisfied,Probably not,Might or might not,No,46594,Extremely uncomfortable,Personal,Prefer not to say,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_1TFHXXN3uKLTLw1,,,,,33.790802,-118.3247986,test,,3/22/20,Seattle,Seattle,Satisfied,Unsatisfied,Might or might not,Definitely yes,Yes,13978,Slightly comfortable,Personal,Female,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_7V9ZErfHWiHv6Xr,,,,,33.790802,-118.3247986,test,,8/15/20,Saint Louis,New York,Satisfied,Satisfied,Probably not,Probably yes,Yes,90569,Moderately comfortable,Business,Male,44
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_efX4ibvcCbPwZ6Z,,,,,33.790802,-118.3247986,test,,4/5/20,Dallas,Orlando,Unsatisfied,Unsatisfied,Probably not,Might or might not,Yes,14314,Extremely comfortable,Business,Prefer not to say,49
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_09hJLFMtq2gYQSN,,,,,33.790802,-118.3247986,test,,6/10/20,Denver,Saint Louis,Satisfied,Satisfied,Might or might not,Probably yes,No,67333,Moderately uncomfortable,Personal,Non-binary / third gender,50
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6GrHRUf2Id8E3dz,,,,,33.790802,-118.3247986,test,,4/6/20,New York,Seattle,Satisfied,Unsatisfied,Probably yes,Definitely not,No,16852,Slightly uncomfortable,Business,Female,53
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_7WN4RQjjZUWGPcN,,,,,33.790802,-118.3247986,test,,9/12/20,Dallas,Saint Louis,Satisfied,Satisfied,Probably not,Probably not,No,68331,Moderately uncomfortable,Business,Prefer not to say,54
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_aVuMHFYHdU4DSdL,,,,,33.790802,-118.3247986,test,,3/21/20,Saint Louis,New York,Unsatisfied,Satisfied,Probably not,Might or might not,Yes,14382,Extremely uncomfortable,Business,Female,43
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eEZ69gTsW65CEHb,,,,,33.790802,-118.3247986,test,,8/26/20,Seattle,New York,Satisfied,Unsatisfied,Probably not,Probably yes,No,40756,Slightly uncomfortable,Personal,Non-binary / third gender,37
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_efznlXZphTmdr6Z,,,,,33.790802,-118.3247986,test,,5/30/20,Orlando,Dallas,Unsatisfied,Unsatisfied,Probably yes,Probably yes,No,81809,Moderately comfortable,Business,Female,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,1,TRUE,12/21/20 15:47,R_b1rRqVaBgDkV6El,,,,,33.790802,-118.3247986,test,,1/3/20,Seattle,Saint Louis,Satisfied,Satisfied,Might or might not,Probably yes,No,32246,Neither comfortable nor uncomfortable,Personal,Female,30
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3vFEJi8RzvD7AjP,,,,,33.790802,-118.3247986,test,,2/14/20,Dallas,Chicago,Unsatisfied,Satisfied,Might or might not,Probably not,No,64755,Slightly uncomfortable,Business,Prefer not to say,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9ErbkfGIAFYqiEJ,,,,,33.790802,-118.3247986,test,,11/15/20,Seattle,Los Angeles,Satisfied,Unsatisfied,Definitely yes,Definitely not,No,89678,Slightly comfortable,Personal,Non-binary / third gender,40
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_cUaoTp3FGrTTnKt,,,,,33.790802,-118.3247986,test,,1/18/20,New York,Denver,Satisfied,Unsatisfied,Probably yes,Definitely not,Yes,25880,Slightly comfortable,Business,Male,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bpA7R5sOmzWOwhD,,,,,33.790802,-118.3247986,test,,3/14/20,New York,New York,Satisfied,Unsatisfied,Definitely yes,Probably yes,No,66939,Extremely uncomfortable,Personal,Prefer not to say,33
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eh2NoJ1JtQqMNo1,,,,,33.790802,-118.3247986,test,,8/27/20,Chicago,Saint Louis,Satisfied,Satisfied,Probably yes,Definitely not,No,13862,Neither comfortable nor uncomfortable,Business,Non-binary / third gender,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_2lwU88ZK71KGYZf,,,,,33.790802,-118.3247986,test,,5/14/20,Dallas,Dallas,Satisfied,Satisfied,Probably not,Definitely yes,Yes,90069,Moderately uncomfortable,Business,Female,37
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3rag5rQF0wjVTBX,,,,,33.790802,-118.3247986,test,,2/22/20,Denver,Denver,Satisfied,Satisfied,Might or might not,Probably not,Yes,45781,Moderately comfortable,Personal,Male,33
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eyRSv9Mfvfv623j,,,,,33.790802,-118.3247986,test,,8/23/20,Orlando,Seattle,Unsatisfied,Unsatisfied,Definitely yes,Definitely not,No,38929,Slightly comfortable,Business,Female,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_1Ll4ldu48MFZwQR,,,,,33.790802,-118.3247986,test,,9/30/20,Orlando,New York,Unsatisfied,Satisfied,Might or might not,Definitely not,No,28944,Slightly uncomfortable,Business,Female,31
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6EbsF2YnrIYkk7j,,,,,33.790802,-118.3247986,test,,7/22/20,Dallas,Denver,Unsatisfied,Satisfied,Might or might not,Probably not,No,82438,Slightly comfortable,Business,Female,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3seHCnt7C77kHm5,,,,,33.790802,-118.3247986,test,,5/6/20,Chicago,Los Angeles,Satisfied,Unsatisfied,Might or might not,Might or might not,Yes,84668,Extremely uncomfortable,Business,Non-binary / third gender,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eVfrdncshExcI5v,,,,,33.790802,-118.3247986,test,,4/29/20,Dallas,Seattle,Satisfied,Satisfied,Definitely yes,Definitely not,No,57024,Extremely comfortable,Personal,Female,48
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_d0vb0z0zV3sSoFT,,,,,33.790802,-118.3247986,test,,3/19/20,Orlando,Denver,Unsatisfied,Satisfied,Definitely not,Definitely not,No,41470,Moderately comfortable,Business,Non-binary / third gender,48
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6Msl1NlPjaVjlYx,,,,,33.790802,-118.3247986,test,,9/10/20,Dallas,Chicago,Unsatisfied,Unsatisfied,Probably yes,Definitely yes,Yes,98943,Slightly comfortable,Personal,Non-binary / third gender,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9Fwpe536IGROOQl,,,,,33.790802,-118.3247986,test,,5/4/20,Orlando,Saint Louis,Unsatisfied,Unsatisfied,Definitely yes,Probably yes,Yes,21104,Extremely uncomfortable,Business,Female,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eQeyhqZ8yufBFIx,,,,,33.790802,-118.3247986,test,,8/8/20,Denver,Dallas,Unsatisfied,Unsatisfied,Definitely yes,Definitely not,Yes,80689,Slightly comfortable,Business,Prefer not to say,33
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_5aKVbn3dlheZLUh,,,,,33.790802,-118.3247986,test,,7/4/20,Denver,Dallas,Unsatisfied,Unsatisfied,Might or might not,Definitely yes,Yes,14779,Moderately comfortable,Personal,Prefer not to say,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_ac5NmcPnxQwfFv7,,,,,33.790802,-118.3247986,test,,6/16/20,Seattle,Orlando,Unsatisfied,Unsatisfied,Probably not,Might or might not,Yes,35473,Slightly comfortable,Personal,Male,25
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bEqlJwtGGTMLJBz,,,,,33.790802,-118.3247986,test,,7/15/20,Orlando,Saint Louis,Unsatisfied,Unsatisfied,Definitely yes,Definitely not,No,14422,Extremely comfortable,Business,Prefer not to say,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,1,TRUE,12/21/20 15:47,R_cvzE5BfeX7SfWOF,,,,,33.790802,-118.3247986,test,,12/25/20,Orlando,New York,Satisfied,Satisfied,Probably yes,Might or might not,No,99197,Moderately comfortable,Business,Non-binary / third gender,52
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0DFg5HUx6YKfkfr,,,,,33.790802,-118.3247986,test,,12/3/20,Los Angeles,Los Angeles,Unsatisfied,Satisfied,Probably yes,Definitely not,Yes,94160,Slightly comfortable,Business,Male,43
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_39KfdNtFxVGqH7D,,,,,33.790802,-118.3247986,test,,11/22/20,Dallas,Denver,Unsatisfied,Satisfied,Probably not,Definitely yes,Yes,74905,Neither comfortable nor uncomfortable,Personal,Prefer not to say,49
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3rTE4Iq0lrs1LzD,,,,,33.790802,-118.3247986,test,,10/31/20,Orlando,Dallas,Unsatisfied,Unsatisfied,Definitely yes,Probably not,Yes,69345,Slightly uncomfortable,Personal,Prefer not to say,25
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8kuApPBUmJCLoUZ,,,,,33.790802,-118.3247986,test,,10/8/20,Orlando,New York,Satisfied,Satisfied,Definitely not,Definitely yes,No,73730,Slightly uncomfortable,Business,Non-binary / third gender,24
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0H8xtwk9wdbbrGB,,,,,33.790802,-118.3247986,test,,10/10/20,Chicago,Seattle,Unsatisfied,Unsatisfied,Definitely yes,Probably yes,Yes,87951,Slightly uncomfortable,Personal,Male,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9v1eVVshEAm0ltX,,,,,33.790802,-118.3247986,test,,12/4/20,New York,New York,Satisfied,Unsatisfied,Probably yes,Probably yes,No,89778,Moderately comfortable,Personal,Male,33
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_b1vNU0Q8eYGkhUx,,,,,33.790802,-118.3247986,test,,1/2/20,Seattle,Orlando,Unsatisfied,Unsatisfied,Definitely not,Probably not,Yes,70201,Extremely comfortable,Business,Female,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eqBtIn00eoOJMJn,,,,,33.790802,-118.3247986,test,,3/3/20,Dallas,Orlando,Unsatisfied,Unsatisfied,Probably yes,Might or might not,Yes,58869,Extremely uncomfortable,Business,Prefer not to say,27
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_ezZuQaZ5aN21xmB,,,,,33.790802,-118.3247986,test,,4/4/20,Chicago,Orlando,Unsatisfied,Satisfied,Definitely yes,Definitely yes,No,48633,Slightly uncomfortable,Personal,Male,51
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4OW9a5QuR6YjqRf,,,,,33.790802,-118.3247986,test,,5/5/20,Orlando,Chicago,Unsatisfied,Unsatisfied,Might or might not,Definitely yes,Yes,60089,Slightly comfortable,Business,Prefer not to say,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6P4ANO50AAsc28t,,,,,33.790802,-118.3247986,test,,6/6/20,Dallas,Los Angeles,Unsatisfied,Satisfied,Might or might not,Definitely not,No,73547,Neither comfortable nor uncomfortable,Personal,Female,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bdpG2pYnUxKmtc9,,,,,33.790802,-118.3247986,test,,7/7/20,Dallas,Saint Louis,Satisfied,Unsatisfied,Definitely yes,Definitely yes,Yes,49612,Moderately comfortable,Personal,Non-binary / third gender,36
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9LXHpcIXelkdYIB,,,,,33.790802,-118.3247986,test,,8/8/20,New York,New York,Satisfied,Unsatisfied,Probably not,Definitely not,Yes,65726,Moderately uncomfortable,Personal,Prefer not to say,24
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_1LxTReRGQ2lUKwJ,,,,,33.790802,-118.3247986,test,,1/6/20,Seattle,Seattle,Unsatisfied,Unsatisfied,Probably not,Definitely not,Yes,86242,Moderately comfortable,Business,Male,51
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_dgPWsQkW2oiYP5P,,,,,33.790802,-118.3247986,test,,2/5/20,Seattle,Los Angeles,Satisfied,Satisfied,Definitely not,Definitely not,No,79149,Moderately comfortable,Personal,Non-binary / third gender,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_d5UYufMSUCXnle5,,,,,33.790802,-118.3247986,test,,3/8/20,Orlando,Denver,Satisfied,Unsatisfied,Probably not,Definitely not,No,58777,Extremely comfortable,Personal,Female,49
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8v1vq90VaM3D6IZ,,,,,33.790802,-118.3247986,test,,5/13/20,Chicago,Seattle,Unsatisfied,Satisfied,Probably not,Might or might not,Yes,17547,Moderately uncomfortable,Personal,Prefer not to say,21
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4IqymrdPTKnaWLb,,,,,33.790802,-118.3247986,test,,6/17/20,Los Angeles,Orlando,Satisfied,Unsatisfied,Probably not,Probably yes,Yes,59653,Moderately uncomfortable,Business,Prefer not to say,52
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bPZeNsAQlT8TNJz,,,,,33.790802,-118.3247986,test,,11/11/20,Chicago,Saint Louis,Unsatisfied,Satisfied,Probably not,Probably not,Yes,98140,Moderately comfortable,Business,Male,32
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_5syxLVyBf30aJQp,,,,,33.790802,-118.3247986,test,,4/19/20,Saint Louis,New York,Unsatisfied,Unsatisfied,Might or might not,Probably not,Yes,57758,Extremely uncomfortable,Personal,Male,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eIIn93JfRrZ0sT3,,,,,33.790802,-118.3247986,test,,2/4/20,New York,New York,Unsatisfied,Unsatisfied,Definitely yes,Definitely not,No,10425,Neither comfortable nor uncomfortable,Personal,Female,24
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_aWWFiC4iG4WpZhb,,,,,33.790802,-118.3247986,test,,8/5/20,Los Angeles,Seattle,Unsatisfied,Satisfied,Definitely yes,Definitely not,Yes,54239,Moderately uncomfortable,Business,Prefer not to say,26
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9vrdomFN8UJQkoB,,,,,33.790802,-118.3247986,test,,7/11/20,Chicago,Dallas,Unsatisfied,Satisfied,Probably not,Definitely yes,Yes,85517,Extremely comfortable,Personal,Prefer not to say,44
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3ERfIpu5BHMDKgR,,,,,33.790802,-118.3247986,test,,10/15/20,Denver,Seattle,Satisfied,Unsatisfied,Might or might not,Probably yes,No,73668,Extremely uncomfortable,Business,Prefer not to say,44
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_2u8LIuGNcpHXWQZ,,,,,33.790802,-118.3247986,test,,11/14/20,Saint Louis,Chicago,Satisfied,Unsatisfied,Might or might not,Probably yes,No,59862,Extremely comfortable,Business,Prefer not to say,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0J8KBVAkOEUNBJ3,,,,,33.790802,-118.3247986,test,,6/17/20,New York,Saint Louis,Satisfied,Unsatisfied,Definitely yes,Might or might not,Yes,68804,Extremely uncomfortable,Personal,Female,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8AnjOHSqUoz1YZn,,,,,33.790802,-118.3247986,test,,4/18/20,Los Angeles,Denver,Satisfied,Satisfied,Definitely not,Probably not,Yes,51874,Neither comfortable nor uncomfortable,Personal,Non-binary / third gender,18
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_a9Q7KRCroMe6ryt,,,,,33.790802,-118.3247986,test,,6/10/20,Saint Louis,Los Angeles,Unsatisfied,Satisfied,Probably not,Definitely not,Yes,45586,Neither comfortable nor uncomfortable,Personal,Male,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9RWiGLjniL22LJz,,,,,33.790802,-118.3247986,test,,7/28/20,Denver,Denver,Unsatisfied,Unsatisfied,Definitely not,Definitely not,No,73836,Neither comfortable nor uncomfortable,Business,Non-binary / third gender,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bHDn0HNsmQipO3r,,,,,33.790802,-118.3247986,test,,9/22/20,Denver,Saint Louis,Unsatisfied,Satisfied,Might or might not,Definitely yes,No,99847,Moderately uncomfortable,Business,Prefer not to say,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3k49LGYjiwPAY3X,,,,,33.790802,-118.3247986,test,,10/20/20,Dallas,Orlando,Satisfied,Satisfied,Definitely yes,Probably not,No,46951,Extremely comfortable,Business,Non-binary / third gender,48
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8v2tHd3q9XJkf2J,,,,,33.790802,-118.3247986,test,,5/8/20,Los Angeles,Los Angeles,Unsatisfied,Satisfied,Definitely yes,Definitely yes,No,93504,Neither comfortable nor uncomfortable,Business,Non-binary / third gender,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_23rWPGRsGbLrpyt,,,,,33.790802,-118.3247986,test,,8/5/20,Chicago,Los Angeles,Unsatisfied,Satisfied,Definitely yes,Probably not,No,25132,Extremely uncomfortable,Personal,Male,30
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8CTDM5zlbzr6ltX,,,,,33.790802,-118.3247986,test,,9/30/20,Chicago,New York,Satisfied,Unsatisfied,Definitely not,Probably yes,Yes,13839,Moderately comfortable,Personal,Female,35
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_2oi73kWiopAVAcB,,,,,33.790802,-118.3247986,test,,6/7/20,Saint Louis,New York,Unsatisfied,Unsatisfied,Might or might not,Might or might not,No,13380,Extremely uncomfortable,Personal,Female,35
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6yAWe0CPkSLZ8NL,,,,,33.790802,-118.3247986,test,,8/13/20,Saint Louis,Orlando,Satisfied,Unsatisfied,Probably not,Definitely yes,No,87835,Moderately uncomfortable,Personal,Prefer not to say,32
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_dm6fYlhTudQnT0N,,,,,33.790802,-118.3247986,test,,9/19/20,Los Angeles,Denver,Satisfied,Unsatisfied,Probably yes,Definitely yes,Yes,75845,Slightly comfortable,Business,Male,31
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3ggqc4bRbdDdEvH,,,,,33.790802,-118.3247986,test,,12/20/20,Denver,Denver,Satisfied,Satisfied,Probably not,Might or might not,No,89036,Moderately uncomfortable,Business,Male,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_b4tiTdd7zjEqTv7,,,,,33.790802,-118.3247986,test,,8/4/20,New York,New York,Unsatisfied,Satisfied,Probably not,Definitely yes,No,35190,Slightly comfortable,Personal,Prefer not to say,18
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6gQ1M4XVHB1ukAJ,,,,,33.790802,-118.3247986,test,,8/17/20,New York,New York,Unsatisfied,Satisfied,Probably yes,Probably not,No,56949,Moderately uncomfortable,Personal,Female,48
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8xkJWBLfC8vevgp,,,,,33.790802,-118.3247986,test,,5/15/20,Chicago,Seattle,Unsatisfied,Unsatisfied,Definitely not,Definitely not,No,37860,Neither comfortable nor uncomfortable,Personal,Female,43
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bBnhFQgWDUmZDlb,,,,,33.790802,-118.3247986,test,,10/8/20,Chicago,Chicago,Satisfied,Satisfied,Definitely not,Might or might not,Yes,52437,Extremely comfortable,Personal,Prefer not to say,50
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_25iQ2OG1CTAnUe9,,,,,33.790802,-118.3247986,test,,10/3/20,Dallas,Los Angeles,Satisfied,Satisfied,Might or might not,Probably not,No,52834,Neither comfortable nor uncomfortable,Personal,Male,53
